"Row ID","Order ID","Order Date","Ship Date","Ship Mode","Customer ID","Customer Name",Segment,Country,City,State,"Postal Code",Region,"Product ID",Category,Sub-Category,"Product Name",Sales,Quantity,Discount,Profit
259,CA-2017-163139,12/1/2017,12/3/2017,"Second Class",CC-12670,"Craig Carreira",Consumer,"United States","New York City","New York",10009,East,TEC-AC-10000290,Technology,Accessories,"Sabrent 4-Port USB 2.0 Hub",20.37,3,0,6.9258
260,CA-2017-163139,12/1/2017,12/3/2017,"Second Class",CC-12670,"Craig Carreira",Consumer,"United States","New York City","New York",10009,East,OFF-ST-10002790,"Office Supplies",Storage,"Safco Industrial Shelving",221.55,3,0,6.6465
261,CA-2017-163139,12/1/2017,12/3/2017,"Second Class",CC-12670,"Craig Carreira",Consumer,"United States","New York City","New York",10009,East,OFF-BI-10003460,"Office Supplies",Binders,"Acco 3-Hole Punch",17.52,5,0.2,6.132
262,US-2017-155299,6/8/2017,6/12/2017,"Standard Class",Dl-13600,"Dorris liebe",Corporate,"United States",Pasadena,Texas,77506,Central,OFF-AP-10002203,"Office Supplies",Appliances,"Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac",1.624,2,0.8,-4.466
267,CA-2017-136826,6/16/2017,6/20/2017,"Standard Class",CB-12535,"Claudia Bergmann",Corporate,"United States","Chapel Hill","North Carolina",27514,South,OFF-AR-10003602,"Office Supplies",Art,"Quartet Omega Colored Chalk, 12/Pack",14.016,3,0.2,4.7304
269,US-2017-145366,12/9/2017,12/13/2017,"Standard Class",CA-12310,"Christine Abelman",Corporate,"United States",Cincinnati,Ohio,45231,East,OFF-ST-10004180,"Office Supplies",Storage,"Safco Commercial Shelving",37.208,1,0.2,-7.4416
270,US-2017-145366,12/9/2017,12/13/2017,"Standard Class",CA-12310,"Christine Abelman",Corporate,"United States",Cincinnati,Ohio,45231,East,OFF-EN-10004386,"Office Supplies",Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",57.576,3,0.2,21.591
271,CA-2017-163979,12/28/2017,1/2/2018,"Second Class",KH-16690,"Kristen Hastings",Corporate,"United States","San Francisco",California,94110,West,OFF-ST-10003208,"Office Supplies",Storage,"Adjustable Depth Letter/Legal Cart",725.84,4,0,210.4936
276,CA-2017-118136,9/16/2017,9/17/2017,"First Class",BB-10990,"Barry Blumstein",Corporate,"United States",Inglewood,California,90301,West,OFF-AR-10001427,"Office Supplies",Art,"Newell 330",5.98,1,0,1.5548
277,CA-2017-132976,10/13/2017,10/17/2017,"Standard Class",AG-10495,"Andrew Gjertsen",Corporate,"United States",Philadelphia,Pennsylvania,19140,East,OFF-PA-10000673,"Office Supplies",Paper,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",11.648,2,0.2,4.0768
279,CA-2017-132976,10/13/2017,10/17/2017,"Standard Class",AG-10495,"Andrew Gjertsen",Corporate,"United States",Philadelphia,Pennsylvania,19140,East,OFF-ST-10000876,"Office Supplies",Storage,"Eldon Simplefile Box Office",59.712,6,0.2,5.9712
280,CA-2017-132976,10/13/2017,10/17/2017,"Standard Class",AG-10495,"Andrew Gjertsen",Corporate,"United States",Philadelphia,Pennsylvania,19140,East,OFF-LA-10002043,"Office Supplies",Labels,"Avery 489",24.84,3,0.2,8.694
304,US-2017-152380,11/19/2017,11/23/2017,"Standard Class",JH-15910,"Jonathan Howell",Consumer,"United States",Chicago,Illinois,60623,Central,FUR-TA-10002533,Furniture,Tables,"BPI Conference Tables",219.075,3,0.5,-131.445
309,CA-2017-126774,4/15/2017,4/17/2017,"First Class",SH-20395,"Shahid Hopkins",Consumer,"United States",Arlington,Virginia,22204,South,OFF-AR-10002804,"Office Supplies",Art,"Faber Castell Col-Erase Pencils",4.89,1,0,2.0049
326,CA-2017-153339,11/3/2017,11/5/2017,"Second Class",DJ-13510,"Don Jones",Corporate,"United States",Murfreesboro,Tennessee,37130,South,FUR-FU-10001967,Furniture,Furnishings,"Telescoping Adjustable Floor Lamp",15.992,1,0.2,0.9995
346,CA-2017-169901,6/15/2017,6/19/2017,"Standard Class",CC-12550,"Clay Cheatham",Consumer,"United States","San Francisco",California,94122,West,TEC-PH-10002293,Technology,Phones,"Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5",47.976,3,0.2,4.7976
347,CA-2017-134306,7/8/2017,7/12/2017,"Standard Class",TD-20995,"Tamara Dahlen",Consumer,"United States",Lowell,Massachusetts,1852,East,OFF-AR-10004027,"Office Supplies",Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",7.56,3,0,3.0996
348,CA-2017-134306,7/8/2017,7/12/2017,"Standard Class",TD-20995,"Tamara Dahlen",Consumer,"United States",Lowell,Massachusetts,1852,East,OFF-PA-10000249,"Office Supplies",Paper,"Easy-staple paper",24.56,2,0,11.5432
349,CA-2017-134306,7/8/2017,7/12/2017,"Standard Class",TD-20995,"Tamara Dahlen",Consumer,"United States",Lowell,Massachusetts,1852,East,OFF-AR-10001374,"Office Supplies",Art,"BIC Brite Liner Highlighters, Chisel Tip",12.96,2,0,4.1472
360,CA-2017-155698,3/8/2017,3/11/2017,"First Class",VB-21745,"Victoria Brennan",Corporate,"United States",Columbus,Georgia,31907,South,OFF-AP-10001124,"Office Supplies",Appliances,"Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection",647.84,8,0,168.4384
361,CA-2017-155698,3/8/2017,3/11/2017,"First Class",VB-21745,"Victoria Brennan",Corporate,"United States",Columbus,Georgia,31907,South,OFF-LA-10001158,"Office Supplies",Labels,"Avery Address/Shipping Labels for Typewriters, 4" x 2"""",20.7,2,0,9.936
362,CA-2017-144904,9/25/2017,10/1/2017,"Standard Class",KW-16435,"Katrina Willman",Consumer,"United States","New York City","New York",10009,East,OFF-LA-10001158,"Office Supplies",Labels,"Avery Address/Shipping Labels for Typewriters, 4" x 2"""",20.7,2,0,9.936
363,CA-2017-144904,9/25/2017,10/1/2017,"Standard Class",KW-16435,"Katrina Willman",Consumer,"United States","New York City","New York",10009,East,FUR-CH-10000785,Furniture,Chairs,"Global Ergonomic Managers Chair",488.646,3,0.1,86.8704
364,CA-2017-144904,9/25/2017,10/1/2017,"Standard Class",KW-16435,"Katrina Willman",Consumer,"United States","New York City","New York",10009,East,OFF-AR-10003732,"Office Supplies",Art,"Newell 333",5.56,2,0,1.4456
365,CA-2017-144904,9/25/2017,10/1/2017,"Standard Class",KW-16435,"Katrina Willman",Consumer,"United States","New York City","New York",10009,East,FUR-FU-10000023,Furniture,Furnishings,"Eldon Wave Desk Accessories",47.12,8,0,20.7328
371,CA-2017-104745,5/29/2017,6/4/2017,"Standard Class",GT-14755,"Guy Thornton",Consumer,"United States",Harlingen,Texas,78550,Central,OFF-PA-10002036,"Office Supplies",Paper,"Xerox 1930",25.92,5,0.2,9.396
372,CA-2017-104745,5/29/2017,6/4/2017,"Standard Class",GT-14755,"Guy Thornton",Consumer,"United States",Harlingen,Texas,78550,Central,OFF-ST-10002205,"Office Supplies",Storage,"File Shuttle I and Handi-File",53.424,3,0.2,4.6746
378,US-2017-134481,8/27/2017,9/1/2017,"Standard Class",AR-10405,"Allen Rosenblatt",Corporate,"United States",Franklin,Massachusetts,2038,East,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2"H x 24""W x 20""D"",1488.424,7,0.3,-297.6848
390,CA-2017-101798,12/11/2017,12/15/2017,"Standard Class",MV-18190,"Mike Vittorini",Consumer,"United States","New York City","New York",10009,East,OFF-BI-10000050,"Office Supplies",Binders,"Angle-D Binders with Locking Rings, Label Holders",23.36,4,0.2,7.884
391,CA-2017-101798,12/11/2017,12/15/2017,"Standard Class",MV-18190,"Mike Vittorini",Consumer,"United States","New York City","New York",10009,East,TEC-AC-10001998,Technology,Accessories,"Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired",39.98,2,0,13.5932
395,CA-2017-102946,6/30/2017,7/5/2017,"Standard Class",VP-21730,"Victor Preis","Home Office","United States","Las Vegas",Nevada,89115,West,OFF-BI-10004492,"Office Supplies",Binders,"Tuf-Vin Binders",75.792,3,0.2,25.5798
396,CA-2017-165603,10/17/2017,10/19/2017,"Second Class",SS-20140,"Saphhira Shifley",Corporate,"United States",Warwick,"Rhode Island",2886,East,OFF-ST-10000798,"Office Supplies",Storage,"2300 Heavy-Duty Transfer File Systems by Perma",49.96,2,0,9.4924
397,CA-2017-165603,10/17/2017,10/19/2017,"Second Class",SS-20140,"Saphhira Shifley",Corporate,"United States",Warwick,"Rhode Island",2886,East,OFF-PA-10002552,"Office Supplies",Paper,"Xerox 1958",12.96,2,0,6.2208
405,CA-2017-117933,12/24/2017,12/29/2017,"Standard Class",RF-19840,"Roy Französisch",Consumer,"United States","New York City","New York",10024,East,OFF-AP-10004249,"Office Supplies",Appliances,"Staple holder",35.91,3,0,9.6957
406,CA-2017-117457,12/8/2017,12/12/2017,"Standard Class",KH-16510,"Keith Herrera",Consumer,"United States","San Francisco",California,94110,West,TEC-AC-10000158,Technology,Accessories,"Sony 64GB Class 10 Micro SDHC R40 Memory Card",179.95,5,0,37.7895
407,CA-2017-117457,12/8/2017,12/12/2017,"Standard Class",KH-16510,"Keith Herrera",Consumer,"United States","San Francisco",California,94110,West,TEC-CO-10004115,Technology,Copiers,"Sharp AL-1530CS Digital Copier",1199.976,3,0.2,434.9913
408,CA-2017-117457,12/8/2017,12/12/2017,"Standard Class",KH-16510,"Keith Herrera",Consumer,"United States","San Francisco",California,94110,West,OFF-PA-10003724,"Office Supplies",Paper,"Wirebound Message Book, 4 per Page",27.15,5,0,13.3035
409,CA-2017-117457,12/8/2017,12/12/2017,"Standard Class",KH-16510,"Keith Herrera",Consumer,"United States","San Francisco",California,94110,West,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",1004.024,7,0.2,-112.9527
410,CA-2017-117457,12/8/2017,12/12/2017,"Standard Class",KH-16510,"Keith Herrera",Consumer,"United States","San Francisco",California,94110,West,OFF-PA-10002893,"Office Supplies",Paper,"Wirebound Service Call Books, 5 1/2" x 4"""",9.68,1,0,4.6464
411,CA-2017-117457,12/8/2017,12/12/2017,"Standard Class",KH-16510,"Keith Herrera",Consumer,"United States","San Francisco",California,94110,West,OFF-LA-10003766,"Office Supplies",Labels,"Self-Adhesive Removable Labels",28.35,9,0,13.608
412,CA-2017-117457,12/8/2017,12/12/2017,"Standard Class",KH-16510,"Keith Herrera",Consumer,"United States","San Francisco",California,94110,West,OFF-PA-10001970,"Office Supplies",Paper,"Xerox 1908",55.98,1,0,27.4302
413,CA-2017-117457,12/8/2017,12/12/2017,"Standard Class",KH-16510,"Keith Herrera",Consumer,"United States","San Francisco",California,94110,West,FUR-BO-10001972,Furniture,Bookcases,"O'Sullivan 4-Shelf Bookcase in Odessa Pine",1336.829,13,0.15,31.4548
414,CA-2017-117457,12/8/2017,12/12/2017,"Standard Class",KH-16510,"Keith Herrera",Consumer,"United States","San Francisco",California,94110,West,FUR-CH-10003956,Furniture,Chairs,"Novimex High-Tech Fabric Mesh Task Chair",113.568,2,0.2,-18.4548
415,CA-2017-142636,11/3/2017,11/7/2017,"Standard Class",KC-16675,"Kimberly Carter",Corporate,"United States",Seattle,Washington,98105,West,OFF-PA-10000157,"Office Supplies",Paper,"Xerox 191",139.86,7,0,65.7342
416,CA-2017-142636,11/3/2017,11/7/2017,"Standard Class",KC-16675,"Kimberly Carter",Corporate,"United States",Seattle,Washington,98105,West,FUR-CH-10001891,Furniture,Chairs,"Global Deluxe Office Fabric Chairs",307.136,4,0.2,26.8744
417,CA-2017-122105,6/24/2017,6/28/2017,"Standard Class",CJ-12010,"Caroline Jumper",Consumer,"United States","Huntington Beach",California,92646,West,OFF-AR-10004344,"Office Supplies",Art,"Bulldog Vacuum Base Pencil Sharpener",95.92,8,0,25.8984
419,CA-2017-154816,11/6/2017,11/10/2017,"Standard Class",VB-21745,"Victoria Brennan",Corporate,"United States",Richmond,Kentucky,40475,South,OFF-PA-10003845,"Office Supplies",Paper,"Xerox 1987",5.78,1,0,2.8322
420,CA-2017-110478,3/4/2017,3/9/2017,"Standard Class",SP-20860,"Sung Pak",Corporate,"United States","Los Angeles",California,90045,West,OFF-AR-10001573,"Office Supplies",Art,"American Pencil",9.32,4,0,2.7028
421,CA-2017-110478,3/4/2017,3/9/2017,"Standard Class",SP-20860,"Sung Pak",Corporate,"United States","Los Angeles",California,90045,West,OFF-EN-10000483,"Office Supplies",Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",15.25,1,0,7.015
423,CA-2017-125388,10/19/2017,10/23/2017,"Standard Class",MP-17965,"Michael Paige",Corporate,"United States",Lawrence,Massachusetts,1841,East,FUR-FU-10004712,Furniture,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",56.56,4,0,14.7056
424,CA-2017-125388,10/19/2017,10/23/2017,"Standard Class",MP-17965,"Michael Paige",Corporate,"United States",Lawrence,Massachusetts,1841,East,OFF-ST-10000918,"Office Supplies",Storage,Crate-A-Files,32.7,3,0,8.502
425,CA-2017-155705,8/21/2017,8/23/2017,"Second Class",NF-18385,"Natalie Fritzler",Consumer,"United States",Jackson,Mississippi,39212,South,FUR-CH-10000015,Furniture,Chairs,"Hon Multipurpose Stacking Arm Chairs",866.4,4,0,225.264
426,CA-2017-149160,11/23/2017,11/26/2017,"Second Class",JM-15265,"Janet Molinari",Corporate,"United States",Canton,Michigan,48187,Central,FUR-FU-10003347,Furniture,Furnishings,"Coloredge Poster Frame",28.4,2,0,11.076
427,CA-2017-149160,11/23/2017,11/26/2017,"Second Class",JM-15265,"Janet Molinari",Corporate,"United States",Canton,Michigan,48187,Central,OFF-BI-10001543,"Office Supplies",Binders,"GBC VeloBinder Manual Binding System",287.92,8,0,138.2016
429,CA-2017-152275,10/1/2017,10/8/2017,"Standard Class",KH-16630,"Ken Heidel",Corporate,"United States","San Antonio",Texas,78207,Central,OFF-AR-10000369,"Office Supplies",Art,"Design Ebony Sketching Pencil",6.672,6,0.2,0.5004
439,CA-2017-130043,9/15/2017,9/19/2017,"Standard Class",BB-11545,"Brenda Bowman",Corporate,"United States",Houston,Texas,77070,Central,OFF-PA-10002230,"Office Supplies",Paper,"Xerox 1897",31.872,8,0.2,11.5536
440,CA-2017-157252,1/20/2017,1/23/2017,"Second Class",CV-12805,"Cynthia Voltz",Corporate,"United States","New York City","New York",10024,East,FUR-CH-10003396,Furniture,Chairs,"Global Deluxe Steno Chair",207.846,3,0.1,2.3094
447,CA-2017-154214,3/20/2017,3/25/2017,"Second Class",TB-21595,"Troy Blackwell",Consumer,"United States",Columbus,Indiana,47201,Central,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.91,1,0,1.3677
454,CA-2017-147277,10/20/2017,10/24/2017,"Standard Class",EB-13705,"Ed Braxton",Corporate,"United States",Akron,Ohio,44312,East,FUR-TA-10001539,Furniture,Tables,"Chromcraft Rectangular Conference Tables",284.364,2,0.4,-75.8304
455,CA-2017-147277,10/20/2017,10/24/2017,"Standard Class",EB-13705,"Ed Braxton",Corporate,"United States",Akron,Ohio,44312,East,OFF-ST-10000142,"Office Supplies",Storage,"Deluxe Rollaway Locking File with Drawer",665.408,2,0.2,66.5408
469,CA-2017-154907,3/31/2017,4/4/2017,"Standard Class",DS-13180,"David Smith",Corporate,"United States",Amarillo,Texas,79109,Central,FUR-BO-10002824,Furniture,Bookcases,"Bush Mission Pointe Library",205.3328,2,0.32,-36.2352
